COUNTY,ZIP,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
17001,62379,0.001105040,0.000931388,0.001117320,0.001090100
17001,62320,0.030818300,0.024526500,0.030167600,0.030250200
17001,62359,0.002394250,0.001862780,0.001117320,0.002316460
17001,62301,0.491834981,0.597019559,0.731843575,0.506922113
17001,62347,0.031923400,0.008382500,0.008938500,0.029296300
17001,62305,0.280250476,0.255200248,0.146368715,0.274786069
17001,62348,0.000000000,0.000000000,0.001117320,0.000027252
17001,62365,0.008287800,0.002794160,0.003351960,0.007685180
17001,62376,0.017742000,0.003104630,0.007821200,0.016215200
17001,62351,0.023635600,0.009313900,0.015642500,0.022183500
17001,62339,0.010313700,0.004346480,0.001117320,0.009565600
17001,62360,0.022960300,0.005277860,0.020111700,0.021338600
17001,62314,0.001135740,0.000000000,0.000000000,0.001008340
17003,62957,0.123407643,0.065934066,0.058823500,0.117618934
17003,62990,0.134288747,0.016483500,0.039215700,0.122878317
17003,62969,0.052813200,0.035714300,0.019607800,0.050920400
17003,62952,0.004777070,0.000000000,0.000000000,0.004303130
17003,62962,0.010615700,0.000000000,0.019607800,0.009801600
17003,62914,0.480891720,0.824175824,0.725490196,0.513746115
17003,62992,0.005042460,0.000000000,0.000000000,0.004542190
17003,62988,0.188163482,0.057692300,0.117647059,0.175950275
17003,62993,0.000000000,0.000000000,0.019607800,0.000239063
17005,62074,0.008027800,0.000000000,0.000000000,0.007386430
17005,62017,0.000668986,0.000000000,0.000000000,0.000615536
17005,62262,0.110382660,0.059925100,0.060869600,0.106364644
17005,62019,0.013112100,0.005617980,0.000000000,0.012433800
17005,62246,0.537061814,0.780898876,0.808695652,0.556937092
17005,62249,0.001739360,0.000000000,0.000000000,0.001600390
17005,62086,0.084961199,0.022471900,0.008695700,0.079773483
17005,62275,0.171795558,0.074906367,0.060869600,0.163855718
17005,62253,0.033315500,0.033707900,0.034782600,0.033362100
17005,62231,0.001070380,0.000000000,0.000000000,0.000984860
17005,62284,0.037864600,0.022471900,0.026087000,0.036686000
17007,61038,0.021090400,0.016479900,0.010067100,0.020575500
17007,61073,0.002393830,0.000000000,0.000000000,0.002201810
17007,61107,0.007264020,0.000000000,0.000000000,0.006681350
17007,61016,0.011556400,0.011865500,0.000000000,0.011312700
17007,60146,0.001238190,0.000659196,0.003355700,0.001252750
17007,61111,0.029303700,0.001318390,0.000000000,0.027029100
17007,61108,0.000041273,0.000659196,0.000000000,0.000075924
17007,61065,0.219035041,0.092287409,0.127516779,0.209665173
17007,61080,0.003343100,0.000659196,0.000000000,0.003112900
17007,60152,0.000165091,0.000000000,0.000000000,0.000151849
17007,61012,0.038342500,0.017139100,0.060402700,0.037620500
17007,60033,0.001774730,0.000000000,0.000000000,0.001632370
17007,60145,0.002352550,0.001977590,0.000000000,0.002277730
17007,61008,0.621445375,0.842452208,0.795302013,0.638106446
17007,61011,0.033389700,0.014502300,0.003355700,0.031622500
17007,61114,0.006975110,0.000000000,0.000000000,0.006415610
17007,60135,0.000288910,0.000000000,0.000000000,0.000265735
17009,62378,0.177185417,0.004716980,0.126984127,0.163128096
17009,62353,0.753430027,0.976415094,0.857142857,0.772469922
17009,62314,0.000392003,0.000000000,0.000000000,0.000353857
17009,62375,0.068992552,0.018867900,0.015873000,0.064048125
17011,61283,0.008683400,0.003286770,0.000000000,0.007932300
17011,61560,0.001356780,0.000000000,0.000000000,0.001209190
17011,61337,0.014761700,0.006573540,0.006782950,0.013881500
17011,61329,0.034625000,0.030402600,0.046511600,0.034969800
17011,61361,0.040866200,0.039441200,0.005813950,0.039032600
17011,61322,0.028166700,0.011503700,0.021317800,0.026844000
17011,61312,0.016607000,0.002465080,0.000968992,0.014994000
17011,61354,0.001248240,0.000000000,0.001937980,0.001209190
17011,61315,0.006024100,0.004930160,0.002906980,0.005804110
17011,61317,0.010745700,0.011503700,0.000000000,0.010253900
17011,61344,0.010203000,0.009038600,0.001937980,0.009721900
17011,61356,0.355801585,0.582580115,0.462209302,0.374461911
17011,61346,0.002062300,0.000821693,0.000968992,0.001934700
17011,61330,0.044719400,0.013968800,0.012596900,0.041305900
17011,61345,0.022739600,0.004930160,0.175387597,0.029310800
17011,61443,0.000542711,0.002465080,0.001937980,0.000725514
17011,61362,0.153587322,0.168447001,0.163759690,0.154969770
17011,61349,0.026701400,0.013147100,0.012596900,0.025199500
17011,61243,0.000162813,0.000000000,0.000000000,0.000145103
17011,61359,0.006946710,0.007395230,0.000968992,0.006674730
17011,61379,0.033865200,0.032046000,0.017441900,0.032938300
17011,61376,0.052208800,0.011503700,0.025193800,0.048464300
17011,61323,0.002225120,0.002465080,0.000968992,0.002176540
17011,61234,0.000054271,0.000000000,0.000000000,0.000048368
17011,61368,0.054759600,0.022185700,0.017441900,0.050979400
17011,61421,0.008357800,0.002465080,0.001937980,0.007690450
17011,61328,0.000162813,0.000821693,0.000968992,0.000241838
17011,61338,0.009660300,0.003286770,0.002906980,0.008948000
17011,61342,0.003039180,0.001643390,0.001937980,0.002902060
17011,61374,0.003202000,0.004108460,0.000000000,0.003095530
17011,61314,0.029306400,0.004930160,0.005813950,0.026698900
17011,61320,0.016607000,0.001643390,0.006782950,0.015235800
17013,62006,0.120828052,0.015625000,0.052631600,0.117551020
17013,62070,0.015631600,0.000000000,0.000000000,0.015102000
17013,62047,0.264047317,0.406250000,0.315789474,0.268163265
17013,62036,0.179552176,0.156250000,0.157894737,0.178775510
17013,62045,0.101816646,0.046875000,0.157894737,0.100816327
17013,62355,0.039290200,0.031250000,0.000000000,0.038775500
17013,62053,0.167722856,0.140625000,0.157894737,0.166938776
17013,62065,0.002957330,0.015625000,0.000000000,0.003265310
17013,62013,0.108153781,0.187500000,0.157894737,0.110612245
17015,61028,0.001008740,0.000000000,0.000000000,0.000918086
17015,61078,0.065792423,0.049698800,0.055299500,0.064470060
17015,61014,0.058507100,0.018072300,0.013824900,0.054779100
17015,61252,0.000448330,0.000000000,0.000000000,0.000408038
17015,61046,0.221923336,0.168674699,0.082949309,0.215240233
17015,61270,0.000224165,0.000000000,0.000000000,0.000204019
17015,61285,0.107711275,0.045180700,0.092165899,0.103131694
17015,61074,0.289733244,0.411144578,0.405529954,0.300520249
17015,61062,0.000336247,0.000000000,0.000000000,0.000306029
17015,61064,0.001008740,0.000000000,0.000000000,0.000918086
17015,61051,0.092468056,0.042168700,0.092165899,0.089054371
17015,61053,0.160838377,0.265060241,0.258064516,0.170049985
17017,62622,0.000000000,0.002114160,0.000000000,0.000149031
17017,62691,0.197839961,0.249471459,0.174603175,0.201043219
17017,62673,0.005072820,0.006342490,0.000000000,0.005067060
17017,62675,0.000981840,0.000000000,0.000000000,0.000894188
17017,62677,0.000163639,0.000000000,0.000000000,0.000149031
17017,62627,0.063655703,0.012685000,0.000000000,0.058867400
17017,62618,0.542137130,0.615221987,0.746031746,0.551117735
17017,62665,0.000327279,0.000000000,0.000000000,0.000298063
17017,62611,0.065128457,0.084566596,0.015873000,0.065573770
17017,62612,0.124693176,0.029598300,0.063492063,0.116840537
17019,60936,0.000029333,0.000000000,0.000000000,0.000025415
17019,61824,0.008780300,0.028131400,0.000266028,0.009590100
17019,61872,0.003128850,0.001091310,0.000133014,0.002795690
17019,61854,0.000000000,0.000121256,0.000000000,0.000008472
17019,61802,0.097766783,0.075663878,0.101489758,0.096459645
17019,61866,0.068101375,0.068388505,0.046821000,0.066766069
17019,61863,0.003627510,0.000848794,0.000000000,0.003202330
17019,61884,0.000117332,0.000363769,0.000000000,0.000127077
17019,61856,0.000019555,0.000000000,0.000000000,0.000016944
17019,61956,0.000351996,0.000121256,0.000133014,0.000321927
17019,61825,0.007802570,0.013702000,0.000266028,0.007734730
17019,61820,0.189666973,0.298654056,0.323623304,0.205813333
17019,61873,0.023085000,0.004728990,0.001463160,0.020425500
17019,61874,0.045475900,0.040378300,0.036445900,0.044544600
17019,61843,0.009679900,0.005456530,0.004123440,0.009030900
17019,61847,0.005455930,0.004243970,0.001064110,0.005091540
17019,61871,0.001505760,0.000000000,0.001064110,0.001372430
17019,61862,0.001926200,0.003152660,0.000000000,0.001889210
17019,61816,0.002141310,0.001212560,0.000000000,0.001940040
17019,61821,0.135870309,0.086091912,0.139132748,0.132600242
17019,61840,0.002991960,0.001576330,0.000000000,0.002702500
17019,61859,0.005006160,0.004001460,0.000000000,0.004617120
17019,61852,0.001036430,0.000242512,0.000000000,0.000914952
17019,61878,0.006717250,0.003031410,0.004655490,0.006328420
17019,61913,0.000175998,0.000000000,0.000000000,0.000152492
17019,61810,0.000097777,0.000000000,0.000000000,0.000084718
17019,60957,0.000391106,0.000000000,0.000000000,0.000338871
17019,61851,0.001359090,0.000727537,0.000000000,0.001228410
17019,61853,0.060660600,0.033709200,0.026070800,0.056574500
17019,61953,0.000019555,0.000000000,0.000000000,0.000016944
17019,61815,0.001349320,0.001576330,0.000532056,0.001313130
17019,61801,0.127823298,0.107554262,0.217079010,0.132091936
17019,61826,0.019897500,0.053474000,0.000266028,0.020993100
17019,61875,0.003119070,0.001576330,0.002394250,0.002965120
17019,60949,0.003011520,0.000727537,0.001064110,0.002727910
17019,61877,0.007000800,0.005335270,0.001463160,0.006531740
17019,61880,0.017726900,0.006911600,0.004522480,0.016130300
17019,60960,0.000058666,0.000000000,0.000000000,0.000050831
17019,61845,0.001564420,0.000363769,0.000133014,0.001389370
17019,61803,0.004683500,0.019037200,0.000266028,0.005404990
17019,61864,0.006795470,0.003637690,0.001862200,0.006260640
17019,61822,0.116549661,0.116769734,0.081670657,0.114343564
17019,61849,0.007431020,0.007396630,0.001995210,0.007082400
17021,62540,0.047258500,0.031350500,0.026315800,0.045628500
17021,62545,0.008202400,0.000000000,0.000000000,0.007423900
17021,62558,0.004858350,0.002411580,0.000000000,0.004568560
17021,62546,0.044103700,0.034565900,0.014354100,0.042716000
17021,62538,0.002586910,0.001607720,0.000000000,0.002455600
17021,62550,0.010915500,0.004823150,0.000000000,0.010222100
17021,62563,0.001261910,0.000000000,0.000000000,0.001142140
17021,62557,0.207394788,0.258038585,0.251196172,0.212038147
17021,62083,0.005110730,0.000000000,0.002392340,0.004682770
17021,62517,0.006625020,0.001607720,0.004784690,0.006224660
17021,62075,0.003975010,0.001607720,0.000000000,0.003711950
17021,62556,0.011861900,0.000803859,0.000000000,0.010793200
17021,62513,0.006435740,0.004019290,0.000000000,0.006110440
17021,62510,0.045681100,0.067524116,0.055023900,0.047455900
17021,62570,0.013944100,0.000803859,0.004784690,0.012792000
17021,62555,0.014827400,0.006430870,0.004784690,0.013991200
17021,62568,0.455549246,0.536173633,0.588516746,0.464450917
17021,62547,0.022272700,0.010450200,0.000000000,0.020901100
17021,62567,0.033251300,0.026527300,0.021531100,0.032493900
17021,62531,0.053883500,0.011254000,0.026315800,0.050197000
17023,62420,0.256139071,0.371987952,0.346666667,0.266150442
17023,61933,0.003282280,0.000000000,0.000000000,0.002986730
17023,62477,0.061512300,0.030120500,0.006666670,0.058296500
17023,61912,0.000121566,0.000000000,0.000000000,0.000110619
17023,62413,0.001945050,0.000000000,0.000000000,0.001769910
17023,62423,0.040724500,0.006024100,0.006666670,0.037610600
17023,62441,0.444079747,0.465361446,0.473333333,0.446128319
17023,62442,0.149769025,0.112951807,0.146666667,0.147013274
17023,62474,0.030269900,0.012048200,0.020000000,0.028761100
17023,61944,0.000729395,0.000000000,0.000000000,0.000663717
17023,62449,0.000850960,0.000000000,0.000000000,0.000774336
17023,62478,0.010454700,0.001506020,0.000000000,0.009623900
17023,62481,0.000121566,0.000000000,0.000000000,0.000110619
17025,62858,0.209044369,0.154115587,0.095238095,0.203425013
17025,62899,0.114761092,0.040280200,0.038095200,0.108199273
17025,62824,0.117178612,0.061296000,0.028571400,0.111831863
17025,62879,0.000000000,0.000000000,0.009523800,0.000129735
17025,62868,0.006968150,0.005253940,0.000000000,0.006746240
17025,62838,0.033276500,0.010507900,0.000000000,0.031136500
17025,62434,0.016353800,0.001751310,0.009523800,0.015179000
17025,62426,0.024033000,0.001751310,0.000000000,0.022055000
17025,62443,0.009812300,0.001751310,0.000000000,0.009081500
17025,62424,0.000284414,0.000000000,0.000000000,0.000259471
17025,62448,0.003839590,0.010507900,0.000000000,0.004281270
17025,62839,0.463737201,0.712784588,0.819047619,0.487026466
17025,62854,0.000711035,0.000000000,0.000000000,0.000648677
17027,62258,0.000366367,0.000000000,0.000000000,0.000339674
17027,62231,0.221896562,0.295096322,0.193103448,0.226392663
17027,62265,0.105941259,0.076182137,0.137931034,0.104279891
17027,62250,0.006106120,0.002626970,0.034482800,0.006114130
17027,62882,0.001343350,0.000875657,0.000000000,0.001302080
17027,62275,0.005068080,0.004378280,0.000000000,0.004981880
17027,62252,0.000000000,0.000000000,0.006896550,0.000056612
17027,62293,0.108261586,0.110332750,0.089655172,0.108242754
17027,62801,0.120229590,0.145359019,0.151724138,0.122112772
17027,62246,0.000122122,0.001751310,0.000000000,0.000226449
17027,62219,0.024668700,0.001751310,0.006896550,0.023041200
17027,62253,0.009037100,0.007880900,0.006896550,0.008944700
17027,62218,0.036881000,0.008756600,0.020689700,0.034929800
17027,62875,0.000854857,0.000000000,0.000000000,0.000792572
17027,62249,0.005434450,0.006129600,0.000000000,0.005434780
17027,62216,0.077303535,0.034150600,0.034482800,0.074162138
17027,62245,0.050741900,0.015761800,0.055172400,0.048516800
17027,62215,0.047200300,0.013134900,0.034482800,0.044893600
17027,62230,0.178298834,0.274956217,0.220689655,0.184895833
17027,62266,0.000244245,0.000875657,0.006896550,0.000339674
17029,61931,0.021737300,0.005301200,0.002896450,0.019541200
17029,61912,0.026043000,0.023132500,0.000724113,0.024545300
17029,61910,0.003678620,0.000963855,0.000000000,0.003287310
17029,62420,0.001254080,0.000000000,0.000000000,0.001095770
17029,61928,0.006437590,0.000963855,0.000000000,0.005698010
17029,61920,0.432781540,0.393734940,0.608254888,0.438673387
17029,62440,0.015550500,0.001927710,0.000724113,0.013770200
17029,61933,0.000041803,0.000000000,0.000000000,0.000036526
17029,61911,0.001086870,0.001927710,0.000000000,0.001095770
17029,61951,0.000877853,0.000481928,0.000000000,0.000803565
17029,61930,0.000501630,0.000000000,0.000000000,0.000438308
17029,61938,0.456274559,0.556626506,0.383779870,0.460223537
17029,62469,0.003511410,0.002409640,0.000724113,0.003287310
17029,62474,0.002466350,0.000000000,0.000000000,0.002155010
17029,61943,0.027756900,0.012530100,0.002896450,0.025348800
17031,60029,0.000077390,0.000000000,0.000006131,0.000063143
17031,60103,0.003071240,0.002045290,0.001597240,0.002821810
17031,60695,0.000000000,0.000000000,0.000616211,0.000070510
17031,60701,0.000000435,0.000000000,0.000009197,0.000001403
17031,60706,0.004263830,0.003471200,0.002789810,0.004032760
17031,60619,0.013973600,0.009504600,0.012597100,0.013464300
17031,60629,0.014337100,0.007414740,0.010723900,0.013378700
17031,60643,0.009307600,0.007847000,0.003583830,0.008537700
17031,60647,0.016714000,0.012900000,0.025736800,0.017446200
17031,60618,0.015928800,0.013942700,0.018001900,0.016009700
17031,60457,0.002459950,0.001942800,0.001842500,0.002348590
17031,60458,0.002755600,0.001011510,0.002072430,0.002540120
17031,60473,0.003810790,0.006162610,0.001134320,0.003689680
17031,60004,0.009382400,0.007575150,0.004684430,0.008702600
17031,60194,0.003821230,0.002348300,0.002191990,0.003518850
17031,60417,0.000008261,0.000008912,0.000000000,0.000007367
17031,60423,0.000008695,0.000017824,0.000000000,0.000008419
17031,60454,0.000252604,0.001278860,0.000006131,0.000305193
17031,60523,0.000005652,0.000013368,0.000000000,0.000005613
17031,60159,0.000261299,0.000860002,0.000012263,0.000279936
17031,60038,0.000000000,0.000004456,0.000000000,0.000000351
17031,60677,0.000000000,0.012655000,0.000000000,0.000996260
17031,60689,0.000000000,0.000004456,0.000036789,0.000004560
17031,60690,0.001127800,0.001670990,0.000006131,0.001042220
17031,60668,0.000000000,0.000004456,0.000000000,0.000000351
17031,60645,0.007935100,0.003618250,0.014556100,0.008352800
17031,60652,0.005944230,0.004037110,0.001824110,0.005322640
17031,60604,0.000276516,0.011353800,0.000748037,0.001202530
17031,60605,0.009504200,0.008065300,0.003645150,0.008720500
17031,60469,0.000952155,0.000980310,0.000714314,0.000927157
17031,60467,0.004046440,0.002744880,0.000852272,0.003578480
17031,60471,0.002693860,0.001555130,0.001854760,0.002508200
